,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9137,2.4982972145080566,0.25777767314190436,0.09837002754211426,0.03774085031079558,911,372,"{'min_samples_leaf': 911, 'min_samples_split': 372}",0.37893160259610587,0.3986013986013986,0.384807596201899,0.3655483224837256,0.3780671006509765,0.3812,0.010730274621041135,9153,0.38039264724271604,0.38634658664666166,0.3775471933991749,0.3912282893914782,0.38148194427089843,0.38339933219018585,0.004836174912604164
9138,2.5201085090637205,0.18961524772125776,0.08400540351867676,0.01687148398750608,911,382,"{'min_samples_leaf': 911, 'min_samples_split': 382}",0.37993010484273587,0.3986013986013986,0.3868065967016492,0.36054081121682524,0.3795693540310466,0.3811,0.012368856648704574,9157,0.3806427410278855,0.38609652413103274,0.38429803725465683,0.3874796951143321,0.3868549294014744,0.38507438538587635,0.002459382346533222
9139,2.6795560359954833,0.22890249991386855,0.13293919563293458,0.05075669536946078,911,392,"{'min_samples_leaf': 911, 'min_samples_split': 392}",0.3709435846230654,0.4000999000999001,0.39030484757621187,0.3680520781171758,0.37506259389083624,0.3809,0.012293289032393248,9167,0.37539077153932726,0.38484621155288823,0.3849231153894237,0.3893539922529052,0.3817318505560415,0.38324918825811716,0.004619051294108829
9140,2.6921780586242674,0.15843467745990025,0.11208319664001465,0.038106421136077935,911,402,"{'min_samples_leaf': 911, 'min_samples_split': 402}",0.3764353469795307,0.3916083916083916,0.38980509745127434,0.3630445668502754,0.3790686029043565,0.38,0.010312371311132787,9208,0.379517318994623,0.3840960240060015,0.38092261532691585,0.3899787579657628,0.3847307259777583,0.3838490884542123,0.0036260055660826736
9141,2.4971806049346923,0.2670653385835163,0.14221696853637694,0.06424555079745496,911,412,"{'min_samples_leaf': 911, 'min_samples_split': 412}",0.38342486270594106,0.4030969030969031,0.3828085957021489,0.37055583375062595,0.3790686029043565,0.3838,0.01068985051004327,9081,0.383518819557334,0.39184796199049765,0.3757969746218277,0.392352867674622,0.3847307259777583,0.3856494699644079,0.006096101547785033
9142,2.5038962364196777,0.2715882697085291,0.10990581512451172,0.019441447225664515,911,422,"{'min_samples_leaf': 911, 'min_samples_split': 422}",0.37893160259610587,0.4000999000999001,0.3873063468265867,0.36104156234351525,0.37205808713069605,0.3799,0.013272340896958173,9211,0.37926722520945355,0.3893473368342086,0.3827978497312164,0.38697988254404597,0.37835811570661004,0.3833500820051069,0.004267011250539028
9143,2.6793442726135255,0.272137959865651,0.14312033653259276,0.05688188309468823,911,432,"{'min_samples_leaf': 911, 'min_samples_split': 432}",0.37893160259610587,0.3901098901098901,0.38980509745127434,0.3680520781171758,0.38357536304456685,0.3821,0.008159608241361251,9125,0.37926722520945355,0.38022005501375344,0.38092261532691585,0.3893539922529052,0.390478570536049,0.3840484916678154,0.004832862294100859
9144,2.607538080215454,0.16637976390020445,0.092655611038208,0.029847567678981668,911,442,"{'min_samples_leaf': 911, 'min_samples_split': 442}",0.37893160259610587,0.4050949050949051,0.39480259870064965,0.35753630445668505,0.3795693540310466,0.3832,0.016146823568528933,9099,0.38039264724271604,0.38722180545136287,0.3912989123640455,0.385355491690616,0.3868549294014744,0.386224757230043,0.003518732781201833
9145,2.483806848526001,0.21961457032664514,0.08623971939086914,0.03212359486975678,911,452,"{'min_samples_leaf': 911, 'min_samples_split': 452}",0.3709435846230654,0.3986013986013986,0.384807596201899,0.3585378067100651,0.3760640961442163,0.3778,0.013437463834477902,9392,0.37539077153932726,0.3907226806701675,0.3775471933991749,0.3863551168311883,0.38148194427089843,0.3822995413421513,0.005628167460495424
9146,2.6117972850799562,0.14052565761053873,0.11172065734863282,0.02710709526195206,911,462,"{'min_samples_leaf': 911, 'min_samples_split': 462}",0.37893160259610587,0.3986013986013986,0.39030484757621187,0.3680520781171758,0.3800701051577366,0.3832,0.010441147648741367,9099,0.38039264724271604,0.38609652413103274,0.3849231153894237,0.3893539922529052,0.39197800824690743,0.386548857452597,0.003951987510943638
9147,2.4206488609313963,0.07183220644787346,0.1263145923614502,0.007288998753317788,911,472,"{'min_samples_leaf': 911, 'min_samples_split': 472}",0.37693459810284574,0.3901098901098901,0.3868065967016492,0.3630445668502754,0.3795693540310466,0.3793,0.009411338441115266,9242,0.37851694385394524,0.38022005501375344,0.3790473809226153,0.3899787579657628,0.3868549294014744,0.38292361343151027,0.004625655694103567
9148,2.7320306301116943,0.3458172012534182,0.08937387466430664,0.032025105753159526,911,482,"{'min_samples_leaf': 911, 'min_samples_split': 482}",0.37693459810284574,0.3916083916083916,0.3828085957021489,0.3550325488232349,0.3780671006509765,0.3769,0.012085623706016853,9545,0.3782668500687758,0.3840960240060015,0.3757969746218277,0.38260652255404226,0.38148194427089843,0.3804496631043091,0.003014159178985027
